State,County_Name,County_Website_URL,Health_Department_Name,Health_Department_Contact_Email,Health_Department_Contact_Phone,Program_Name,Program_Category,Program_Description,Target_Population,Eligibility_Requirements,Application_Process,Required_Documentation,Financial_Assistance_Available,Program_Website_URL,Last_Updated,Data_Collector_Name,Notes
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County Department of Public Health,YouthAdvisoryCouncil@ph.lacounty.gov,(213) 639-6448,Comprehensive Perinatal Services Program,Tier 2 — State-wide,Statewide comprehensive perinatal services program offering technical support and resources to LA County providers.,Pregnant women and providers in LA County,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/#main-content,2026-03-16,Swindar,
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County Department of Public Health,YouthAdvisoryCouncil@ph.lacounty.gov,(213) 639-6448,Home Visiting Programs,Tier 2 — State-wide,"From pregnancy through age 5, our FREE home visiting programs bring support right to you.",Pregnant women and families with children up to age 5,Not specified,Click here to learn more,Not specified,Unknown,http://publichealth.lacounty.gov/mch/#main-content,2026-03-16,Swindar,
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County Department of Public Health,YouthAdvisoryCouncil@ph.lacounty.gov,(213) 639-6448,Black Infant Health,Tier 3 — Selective,The Black Infant Health Program addresses the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://www.publichealth.lacounty.gov/mch/MCAH%20Data%20Resources/MCAH%20Data%20Resources.htm,2026-03-16,Swindar,
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County Department of Public Health,YouthAdvisoryCouncil@ph.lacounty.gov,(213) 639-6448,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,The Fetal and Infant Mortality Review Program conducts retrospective reviews of fetal and infant deaths.,Not specified,Not specified,Not specified,Not specified,Unknown,http://www.publichealth.lacounty.gov/mch/MCAH%20Data%20Resources/MCAH%20Data%20Resources.htm,2026-03-16,Swindar,
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County Department of Public Health,YouthAdvisoryCouncil@ph.lacounty.gov,(213) 639-6448,Nurse-Family Partnership (NFP),Tier 3 — Selective,"The Nurse-Family Partnership program provides home visiting services by registered nurses to first-time, low-income pregnant women.","First-time, low-income pregnant women enrolled by 28 weeks gestation",Not specified,Not specified,Not specified,Unknown,http://www.publichealth.lacounty.gov/mch/MCAH%20Data%20Resources/MCAH%20Data%20Resources.htm,2026-03-16,Swindar,
California,Plumas,https://www.plumascounty.us/,Plumas County Public Health Agency,familyfirst@countyofplumas.com,(530) 283-6330,Family First Home Visiting Program,home visiting,"Family First Home Visiting Program is a free and confidential service to support local Plumas County residents with family health and wellbeing, offering valuable resources for family life.",Pregnant people and families with children,Not specified,Not specified,Not specified,No,https://www.plumascounty.us/2238/Family-First-Home-Visiting-Program,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Maternal, Child, and Adolescent Health",Not specified,MCAH is committed to helping prevent preterm birth and infant death.,Pregnant individuals and families at risk of preterm birth,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/maternal-health-awareness/,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Nurse home visiting program,Tier 3 — Selective,A public health nurse can visit you at home to support a healthy pregnancy and parenting.,Pregnant women and women who had a baby living in San Francisco.,Meet income requirements in certain cases.,Call to sign up for nurse visiting services.,Not specified,No,https://www.sf.gov/nurse-home-visiting-program/,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Nurse home visiting program,Tier 3 — Selective,A public health nurse can visit you at home to discuss your questions and help guide you to a healthy pregnancy and parenting.,Pregnant women and women who had a baby living in San Francisco.,"In certain cases, you will have to meet income requirements.","Call the Maternal, Child and Adolescent Health (MCAH) division to sign up.",Not specified,No,https://www.sf.gov/nurse-home-visiting-program/,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,San Francisco Black Infant Health Program,Tier 3 — Selective,Our goal at SF Black Infant Health is to improve Black infant and maternal health. We empower Black or African American pregnant people to make healthy choices for a brighter future.,Black or African American pregnant people,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/departments/san-francisco-black-infant-health-program,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,San Francisco Black Infant Health Program,Tier 3 — Selective,Our goal at SF Black Infant Health is to improve Black infant and maternal health. We empower Black or African American pregnant people to make healthy choices for a brighter future.,Black or African American pregnant people,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/departments/san-francisco-black-infant-health-program,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Women, Infants, & Children (WIC) Supplemental Nutrition Program",Tier 1 — Universal,"WIC serves babies and children up to age 5, pregnant people, and new mothers. WIC helps families by providing nutrition education, WIC card to purchase healthy foods at the grocery store, breastfeeding support and referrals to healthcare and other community services.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Apply now,Not specified,Yes,https://www.sf.gov/departments/department-public-health/maternal-child-and-adolescent-health#main-content,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,San Francisco Black Infant Health Program,Tier 3 — Selective,Our goal is to improve black infant and maternal health. We empower Black or African American pregnant people to make healthy choices for a brighter future.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/departments/department-public-health/maternal-child-and-adolescent-health#main-content,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Teenage Pregnancy and Parenting Program (TAPP),Maternal Health,"The Teenage Pregnancy and Parenting program (TAPP) provides comprehensive case management for expectant and parenting teens, focusing on their unique needs.",Young parents under the age of 19 with children aged 8 and under.,Not specified,"Complete the Client Referral Form and submit it via email, fax, or in-person.",TAPP & YFRC Referral Form,Unknown,https://www.sf.gov/teenage-pregnancy-and-parenting-program/,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Teenage Pregnancy and Parenting Program (TAPP),Maternal Health,"The Teenage Pregnancy and Parenting program (TAPP) provides comprehensive case management for expectant and parenting teens, focusing on their growth and success.",Young parents under the age of 19 with children aged 8 and under.,Not specified,"Complete the Client Referral Form and submit it via email, fax, or in-person.",Not specified,Unknown,https://www.sf.gov/teenage-pregnancy-and-parenting-program/,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Women, Infants, & Children (WIC) Supplemental Nutrition Program",Tier 1 — Universal,"The Women, Infants and Children (WIC) supplemental nutrition program helps individuals who are pregnant or postpartum, infants and children up to age 5 eat well, be active, and stay healthy.","Low-income pregnant, postpartum, and breastfeeding women; infants and children up to age 5.",Not specified,Contact Us to Enroll!,Not specified,Yes,https://www.sf.gov/wic-supplemental-nutrition-program/,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Women, Infants, & Children (WIC) Supplemental Nutrition Program",Tier 1 — Universal,"The Women, Infants and Children (WIC) supplemental nutrition program helps individuals who are pregnant or postpartum, infants and children up to age 5 eat well, be active, and stay healthy.","Low-income pregnant, postpartum, and breastfeeding women; infants and children up to age 5",Not specified,Contact Us to Enroll!,Not specified,Yes,https://www.sf.gov/wic-supplemental-nutrition-program/,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Women, Infants, & Children (WIC) Supplemental Nutrition Program",Tier 1 — Universal,Pregnant people and families with children can get linked to services like WIC.,"Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.sf.gov/calworks-through-public-health-nurse-0/,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,San Francisco Black Infant Health Program,Tier 3 — Selective,We provide services for Black or African American pregnant people.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/calworks-through-public-health-nurse-0/,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Maternal, Child, and Adolescent Health",Tier 1 - Universal,We provide services to pregnant people and families with children and we collaborate with health professionals to improve care.,Pregnant individuals and families with children,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/child-care-health-program-cchp/,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Home Visiting Doula Support,Tier 3 — Selective,"A Perinatal Support Doula will enhance the existing Maternal, Child, and Adolescent Health Public Health Nursing Home Visiting Program through increasing client advocacy and addressing barriers to care for Black birthing people.",Black birthing people in San Francisco,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/perinatal-equity-initiative,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Hospital Obstetric Racism Intervention,Tier 3 — Selective,Conducts a racial equity assessment and develops a hospital quality improvement plan to improve health outcomes for Black birthing people in select San Francisco hospitals.,Black birthing people in San Francisco,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/perinatal-equity-initiative,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Family Planning Program,Tier 2 — State-wide,"The family planning program at DPH supports clinics in the SF Health Network, providing support and technical help to clinic sites.",Individuals seeking family planning services.,Not specified,Not specified,Not specified,Yes,https://www.sf.gov/information--family-planning-program/,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Family Planning Program,Tier 2 — State-wide,Family planning services empower people to choose if and when they have children.,Individuals seeking family planning and reproductive health services,Not specified,Not specified,Not specified,Yes,https://www.sf.gov/information--family-planning-services/,2026-03-16,Swindar,
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Women, Infants and Children (WIC)",Tier 1 — Universal,"WIC provides access to healthy food, nutrition education, breastfeeding support and more.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://sf.gov/information/wic-clinic-hours-and-locations,2026-03-16,Swindar,
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,County Medical Services,Maternal Health,"A program that funds medical care for uninsured indigent adult county residents. While not a health insurance program, County Medical Services (CMS) funds services through a network of community health centers, private physicians and hospitals.",Uninsured indigent adult county residents,Not specified,Not specified,Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/ssp/county_medical_services.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,In-Home Supportive Services,Maternal Health,"IHSS helps seniors and disabled people with basic needs such as bathing, grooming, and cleaning.",Seniors and disabled people,"Meet financial eligibility guidelines, be blind, disabled, or age 65 or older, and unable to live at home safely without help.",You or someone you know may apply for you. Call (800) 339-4661 to apply with Call Center staff.,Not specified,Unknown,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/ais/Services/In-Home-Supportive-Services.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Perinatal Care Network (PCN),Tier 3 — Selective,The Perinatal Care Network provides services for high-risk pregnant women on Medi-Cal.,High-risk pregnant women on Medi-Cal,Not specified,Not specified,Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/maternal_child_family_health_services/MCFHSstatistics.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Medi-Cal,Tier 1 — Universal,Medi-Cal is California's Medicaid program that provides free or low-cost health coverage to children and adults.,"California residents who are otherwise eligible, regardless of immigration status.",Not specified,how to apply or Not specified,Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/ssp/medi-cal_program.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Perinatal Equity Initiative (PEI),Tier 3 — Selective,The Perinatal Equity Initiative (PEI) aims to improve birth and maternal health outcomes for African-American families in San Diego County by addressing social injustices and health inequities.,African-American families in San Diego County,Not specified,Not specified,Not specified,Unknown,https://blacklegacynowsd.com/?msclkid=bc9739eabd0411ec8c2a1f6b894251d0,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Perinatal Care Network (PCN),Tier 3 — Selective,"PCN is a toll-free phone line that links families eligible for pregnancy-related Medi-Cal to care, aiming to decrease barriers to accessing prenatal services.",Pregnant women eligible for Medi-Cal,Eligibility for pregnancy-related Medi-Cal,Call 1-800-675-2229,Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/perinatal_care_network.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Home Visiting Program,Tier 3 — Selective,"Public Health Nurses provide home visitation to support high-risk pregnant, postpartum, and first-time moms.","High-risk pregnant, postpartum, and first-time moms",Not specified,Call 1-619-285-6480,Not specified,Unknown,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/perinatal_care_network.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Black Infant Health (BIH),Tier 3 — Selective,Improves the health of African-American mothers and babies through prenatal and postpartum group and individualized support.,African-American mothers and babies,Not specified,Not specified,Not specified,Unknown,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/perinatal_care_network.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Global Communities Healthy Start,Tier 2 — State-wide,"Free prenatal and childbirth education, postpartum, and breastfeeding support with a focus on Black families in San Diego County.",Black families,Not specified,Not specified,Not specified,Unknown,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/perinatal_care_network.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,"Women, Infants, and Children (WIC)",Tier 1 — Universal,"Food assistance and nutrition education for low-income pregnant, postpartum, and breastfeeding women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Low-income status,Not specified,Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/perinatal_care_network.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Black Infant Health (BIH) Program,Tier 3 — Selective,The Black Infant Health Program aims to improve the health of Black/African American women and their infants.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Black Infant Health Program (BIH),Tier 3 — Selective,"The San Diego County Black Infant Health Program (BIH) works to improve African-American infant and maternal health, as well as decrease Black-White health and social inequities for women and infants.",Pregnant African-American women 16 years of age or older,Pregnant African-American women 16 years of age or older,"If you are eligible and would like to learn more about enrolling in BIH, please fill out the form of your area or call BIH at 619-266-7466.",Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/black_infant_health_program.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,Tulare,https://tularecounty.ca.gov/,Tulare County Health & Human Services Agency,Not found,Not found,"Women, Infants, and Children program",Tier 1 — Universal,"WIC is designed to help pregnant women, new mothers, and young children eat well and stay healthy.","Low-income pregnant, postpartum, and breastfeeding women; infants and children under five",meet the income guidelines,Not specified,Not specified,Yes,https://wicprogram.us/wic_programs-city/tulare_ca,2026-03-16,Swindar,
California,Tulare,https://tularecounty.ca.gov/,Tulare County Health & Human Services Agency,Not found,Not found,"Women, Infants, and Children program",Universal,"WIC is designed to help pregnant women, new mothers, and young children eat well and stay healthy.","Low-income pregnant, postpartum, and breastfeeding women; infants and children under five",meet the income guidelines,Not specified,Not specified,Yes,https://wicprogram.us/program/update?id=6162,2026-03-16,Swindar,
California,Riverside,https://www.rivco.org/,Riverside County Public Health,Not found,Not found,California WIC Program,Tier 1 — Universal,"Riverside County WIC helps pregnant women, new mothers and young children eat well, stay healthy and be active.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://wicprogram.us/wic_programs-city/riverside_ca,2026-03-16,Swindar,
California,Riverside,https://www.rivco.org/,Riverside County Public Health,Not found,Not found,WIC,Tier 1 — Universal,"Riverside County WIC helps pregnant women, new mothers and young children eat well, stay healthy and be active.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://wicprogram.us/program/update?id=6275,2026-03-16,Swindar,
California,Tuolumne,https://www.tuolumnecounty.ca.gov/,Tuolumne County Health Department WIC,Not found,(209) 533-7431,Tuolumne County Health Department WIC,Tier 1 — Universal,WIC serves: All foster children under five years old who meet eligibility requirements; Breastfeeding women up to one year postpartum; All documented/undocumented persons in a family who meet eligibility requirements.,"Low-income pregnant, postpartum, and breastfeeding women; infants and children under five years old.","To qualify, you must meet the income guidelines or the person for whom you are applying must have active Medi-Cal, food stamps, or TANF.",Not specified,Not specified,Yes,https://wicprogram.us/wic-program-provider/tuolumne_county_health_department_wic_sonora_ca,2026-03-16,Swindar,
California,Sacramento,https://www.saccounty.net/,Department of Health Services,Not found,(916) 876-5000,"Women, Infants & Children (WIC) Program (CDPH)",Tier 1 — Universal,"The WIC program provides nutritional support and education for women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://dhs.saccounty.gov/PUB/Pages/Maternal-Adolescent-Health/GI-Breastfeeding-Resources.aspx,2026-03-16,Swindar,
California,Sacramento,https://www.saccounty.net/,Department of Health Services,Not found,(916) 876-5000,Medi-Cal Changes in 2026-2028,Tier 1 — Universal,Medi-Cal provides prenatal and pregnancy coverage for eligible individuals.,Pregnant individuals meeting income thresholds,Varies by state expansion status,Not specified,Not specified,Yes,https://dhs.saccounty.gov/PUB/Pages/Maternal-Adolescent-Health/GI-Breastfeeding-Resources.aspx,2026-03-16,Swindar,
California,Sacramento,https://www.saccounty.net/,Department of Health Services,Not found,(916) 876-5000,"Women, Infants & Children",Tier 1 — Universal,"The Sacramento County WIC program helps pregnant women, new moms, and young children eat well, stay healthy, and be active.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",You are pregnant now or within the last six months and/or you have a child under the age of five years.,Not specified,Not specified,Yes,https://dhs.saccounty.gov/PRI/WIC/Pages/Women-Infants-and-Children-Home.aspx,2026-03-16,Swindar,
California,Sacramento,https://www.saccounty.net/,Department of Health Services,Not found,(916) 876-5000,Medi-Cal for Kids & Teens,Tier 1 — Universal,Medi-Cal for Kids & Teens provides free services to keep your child healthy from birth to age 21.,Children from birth to age 21,Eligibility for subsidized healthcare programs,Call toll-free at 1-866-850-4321 to make an appointment,Not specified,Yes,https://dhs.saccounty.gov/PUB/Pages/Maternal-Adolescent-Health/GI-Preconception-Health-Campaign.aspx,2026-03-16,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Public Health,wic.program@ventura.org,800-781-4449,WIC,Tier 1 — Universal,"WIC provides federally-funded temporary assistance for Women who are pregnant, breastfeeding, or have recently had a baby and Infants and Children under five years of age.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Gross income of no more than 185 percent of the federal poverty level and at nutritional risk.,Not specified,Not specified,Yes,https://hca.venturacounty.gov/public-health/wic/about-us/,2026-03-16,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Public Health,wic.program@ventura.org,800-781-4449,WIC,Tier 1 — Universal,The WIC Program is committed to helping women understand the benefits to both mother and infant of breastfeeding their baby.,"Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://hca.venturacounty.gov/public-health/wic/additional-resources/,2026-03-16,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Public Health,wic.program@ventura.org,800-781-4449,WIC,Tier 1 — Universal,"The WIC program provides nutritional support and education to eligible women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://hca.venturacounty.gov/public-health/wic/provider-resources/,2026-03-16,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Public Health,wic.program@ventura.org,800-781-4449,WIC Breastfeeding Services,UNMATCHED,WIC Breastfeeding Services provide support and resources for breastfeeding mothers.,Breastfeeding mothers,Not specified,Not specified,Not specified,Unknown,https://hca.venturacounty.gov/public-health/wic/provider-resources/,2026-03-16,Swindar,
California,Ventura,https://www.ventura.org/,Ventura County Public Health,wic.program@ventura.org,800-781-4449,"WIC: Women, Infants & Children",Tier 1 — Universal,"WIC is a health and nutrition program for growing families that provides nutrition education, breastfeeding support, vouchers for healthy foods, and referrals to healthcare and other community services.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",To find out if you are eligible for WIC services use the online eligibility assessment.,WIC appointments can be completed by phone or in-person at WIC sites.,Not specified,Yes,https://hca.venturacounty.gov/public-health/wic/,2026-03-16,Swindar,
California,Humboldt,https://www.humboldtgov.org/,Not found,Not found,Not found,"Women, Infants & Children (WIC)",Tier 1 — Universal,"Special Supplemental Nutrition Program for Women, Infants, and Children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Income eligibility based on family size.,Not specified,Not specified,Yes,https://humboldtgov.org/660/Income-Guidelines,2026-03-16,Swindar,
California,Inyo,https://www.inyocounty.us/,Health & Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,"Special Supplemental Nutrition Program for Women, Infants, and Children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.inyocounty.us/risk/claims-against-county,2026-03-16,Swindar,
California,Inyo,https://www.inyocounty.us/,Health & Human Services,klent@inyocounty.us,760.872.2908,AIM,Tier 3 — Selective,Alliance for Innovation on Maternal Health.,Birthing hospitals and obstetric providers; indirectly serves all pregnant women.,Not specified,Not specified,Not specified,Unknown,https://www.inyocounty.us/risk/claims-against-county,2026-03-16,Swindar,
California,Inyo,https://www.inyocounty.us/,Health & Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,"WIC serves low-to-moderate income families including pregnant women, breastfeeding mothers, and children up to age five.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Participants must meet WIC income guidelines.,"To see if you are eligible for the WIC program, call us at (760) 872-1885.",Not specified,Yes,https://www.inyocounty.us/services/health-human-services/public-health-and-prevention-division/wic/do-i-qualify,2026-03-16,Swindar,
California,Inyo,https://www.inyocounty.us/,Health & Human Services,klent@inyocounty.us,760.872.2908,Home Visiting,Tier 2 — State-wide,Home Visiting program provides support to families through home visits.,Pregnant women and parents with children 0-5 in at-risk communities.,Not specified,Not specified,Not specified,Unknown,https://www.inyocounty.us/first5,2026-03-16,Swindar,
California,Inyo,https://www.inyocounty.us/,Health & Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,"Special Supplemental Nutrition Program for Women, Infants, and Children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.inyocounty.us/first5,2026-03-16,Swindar,
California,Inyo,https://www.inyocounty.us/,Health & Human Services,klent@inyocounty.us,760.872.2908,Maternal Child & Adolescent Health (MCAH),Tier 2 — State-wide,"The Maternal, Child, and Adolescent Health (MCAH) Program is dedicated to developing systems that protect and improve the health of women, infants, children, adolescents, and their families.","Women, infants, children, adolescents, and families",Not specified,Not specified,Not specified,Unknown,https://www.inyocounty.us/public-health-clinic/maternal-child-adolescent-health-mcah,2026-03-16,Swindar,
California,Inyo,https://www.inyocounty.us/,Health & Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,"The WIC program provides nutritional support and education to low-income pregnant, postpartum, and breastfeeding women, as well as infants and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Income eligibility criteria apply,Contact local WIC office for application,Proof of income and residency,Yes,https://www.inyocounty.us/public-health-clinic/maternal-child-adolescent-health-mcah,2026-03-16,Swindar,
California,Inyo,https://www.inyocounty.us/,Health & Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,"Special Supplemental Nutrition Program for Women, Infants, and Children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.inyocounty.us/services/treasurer-tax-collector/mining-claimsinformation,2026-03-16,Swindar,
California,Inyo,https://www.inyocounty.us/,Health & Human Services,klent@inyocounty.us,760.872.2908,Maternal Child & Adolescent Health (MCAH),Tier 2 — State-wide,Title V Maternal and Child Health Services Block Grant.,"Pregnant women, mothers, infants, children including those with special health care needs.",Not specified,Not specified,Not specified,Unknown,https://www.inyocounty.us/services/treasurer-tax-collector/mining-claimsinformation,2026-03-16,Swindar,
California,Inyo,https://www.inyocounty.us/,Health & Human Services,klent@inyocounty.us,760.872.2908,Alliance for Innovation on Maternal Health,Tier 3 — Selective,Alliance for Innovation on Maternal Health.,Birthing hospitals and obstetric providers; indirectly serves all pregnant women.,Not specified,Not specified,Not specified,Unknown,https://www.inyocounty.us/services/treasurer-tax-collector/mining-claimsinformation,2026-03-16,Swindar,
California,Inyo,https://www.inyocounty.us/,Health & Human Services,klent@inyocounty.us,760.872.2908,WIC,Tier 1 — Universal,"Special Supplemental Nutrition Program for Women, Infants, and Children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.inyocounty.us/behavioral-health/quality-improvement,2026-03-16,Swindar,
California,Inyo,https://www.inyocounty.us/,Health & Human Services,klent@inyocounty.us,760.872.2908,Parents as Teachers,Tier 3 — Selective,Parents as Teachers program provides support and education for expectant parents and families with young children.,Expectant parents and families with children from birth through age 3.,Not specified,Not specified,Not specified,Unknown,https://www.inyocounty.us/behavioral-health/quality-improvement,2026-03-16,Swindar,
