State,County_Name,County_Website_URL,Health_Department_Name,Health_Department_Contact_Email,Health_Department_Contact_Phone,Program_Name,Program_Category,Program_Description,Target_Population,Eligibility_Requirements,Application_Process,Required_Documentation,Financial_Assistance_Available,Program_Website_URL,Last_Updated,Data_Collector_Name,Notes
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Healthy Start Program,Tier 2 — State-wide,"The program aims to provide enhanced services to high-risk pregnant women, infants, and mothers.","High-risk pregnant women, infants, and mothers",Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/cpsp/CPSPwebpages/cpsp_rev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Tier 3 — Selective,A program aimed at addressing the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth%20Advisory%20Council%20Members.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,A program that conducts retrospective reviews of fetal and infant deaths to improve maternal and infant health.,All pregnant women indirectly,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth%20Advisory%20Council%20Members.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"A home visiting program that provides support to first-time, low-income pregnant women.","First-time, low-income pregnant women enrolled by 28 weeks gestation",Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth%20Advisory%20Council%20Members.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health Program,Tier 3 — Selective,The Black Infant Health Program (BIH) aims to reduce the high rate of infant mortality for African American families through culturally specific perinatal interventions.,Pregnant African American women 18 years of age and older living in the designated service areas.,Pregnant African American women 18 years of age and older living in the designated service areas.,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/BIH/bih.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Tier 3 — Selective,A program aimed at addressing the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/MCAH%20Data%20Resources/MCAH%20Data%20Resources.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,A program that conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,All pregnant individuals indirectly benefit,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/MCAH%20Data%20Resources/MCAH%20Data%20Resources.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"A home visiting program that supports first-time, low-income pregnant women.","First-time, low-income pregnant women enrolled by 28 weeks gestation",Enrolled by 28 weeks gestation,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/MCAH%20Data%20Resources/MCAH%20Data%20Resources.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Parents as Teachers,Selective,A program that serves expectant parents and families with children from birth through age 3.,Expectant parents and families with children from birth through age 3.,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/Asthma.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Parents as Teachers,Selective,"The program provides support services through public health nurses and social workers, including education about SIDS and referrals to community resources.",Families coping with infant loss,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/sids/sids.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Los Angeles Mommy and Baby Project (LAMB),UNMATCHED,"The LAMB Project is a population-based surveillance tool and a community outreach project that surveys mothers about events before, during, and after their pregnancy.",Mothers who recently delivered a baby,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/LAMB/LAMB.html,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Tier 3 — Selective,A program aimed at addressing the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth%20Advisory%20Council-Apply.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,A program that conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,All pregnant individuals indirectly benefit,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth%20Advisory%20Council-Apply.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"A home visiting program that pairs first-time, low-income pregnant women with registered nurses.","First-time, low-income pregnant women enrolled by 28 weeks gestation",Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth%20Advisory%20Council-Apply.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,CPSP Program Trainings,Selective,"The trainings provide an overview of the CPSP program, along with an in-depth explanation on how to complete the LA County's protocols and assessment forms.",CPSP providers and clients/patients,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/cpsp/CPSPwebpages/cpsp_training.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Tier 3 — Selective,A program aimed at addressing the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth Advisory Council-About.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,A program that conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,All pregnant women indirectly,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth Advisory Council-About.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"A program that provides home visiting services by registered nurses to first-time, low-income pregnant women.","First-time, low-income pregnant women",Enrolled by 28 weeks gestation,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth Advisory Council-About.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Tier 3 — Selective,A program aimed at addressing the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/rep/rep.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,A program that conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,Not specified,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/rep/rep.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"A home visiting program that supports first-time, low-income pregnant women.","First-time, low-income pregnant women",Enrolled by 28 weeks gestation,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/rep/rep.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,African American Infant and Maternal Mortality Prevention Initiative,Tier 3 — Selective,The initiative aims to address and reduce the high rates of infant and maternal mortality among Black families in Los Angeles County.,Black families in Los Angeles County,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/AAIMM/aaimm-new.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,The Nurse-Family Partnership (NFP) Program is an evidence-based model program that helps young women take better care of themselves and their babies through home visiting by public health nurses.,"First-time, low-income pregnant women enrolled by 28 weeks gestation",Anyone living in Los Angeles County who is pregnant and/or parenting can qualify for this free and voluntary program.,"You can make a referral by phone, fax, or encrypted email.",Not specified,Yes,http://publichealth.lacounty.gov/mch/nfp/nfp.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health (BIH),Tier 3 — Selective,The Black Infant Health Program addresses the higher rates of infant mortality among Black/African American women of childbearing age.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/nfp/nfp.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,The Fetal Infant Mortality Review Program conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,Indirectly benefits all pregnant women,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/nfp/nfp.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,CPSP Scope of Services,Selective,"CPSP provides a range of services including assessments, individualized care plans, and postpartum support to improve maternal health.",Pregnant women and postpartum individuals,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/cpsp/CPSPwebpages/cpsp_requiredservices.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Tier 3 — Selective,A program aimed at addressing the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth%20Advisory%20Council%20Alumni%20Network.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,A program that conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,Not specified,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth%20Advisory%20Council%20Alumni%20Network.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"A program that provides home visiting services by registered nurses to first-time, low-income pregnant women.","First-time, low-income pregnant women",Enrolled by 28 weeks gestation,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/PYD/Youth%20Advisory%20Council%20Alumni%20Network.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Tier 3 — Selective,Program aimed at addressing the high rates of infant and maternal mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/fimr/fimr2.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,A program that reviews fetal and infant deaths to identify preventable factors and improve health outcomes.,"African American and Black immigrant fetal, neonatal, and post-neonatal deaths",Review death certificates from 15 targeted zip codes,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/fimr/fimr2.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"A home visiting program that supports first-time, low-income pregnant women.","First-time, low-income pregnant women enrolled by 28 weeks gestation",Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/fimr/fimr2.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health (BIH),Tier 3 — Selective,A program aimed at improving the health of Black/African American women and their infants.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/ReproductiveHealth/PreconceptionHealth/PreconceptionHealth_rev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"A program that provides home visiting services by registered nurses to first-time, low-income pregnant women.","First-time, low-income pregnant women enrolled by 28 weeks gestation",Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/ReproductiveHealth/PreconceptionHealth/PreconceptionHealth_rev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,A program that conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,Not specified,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/ReproductiveHealth/PreconceptionHealth/PreconceptionHealth_rev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Parents as Teachers (PAT),Tier 3 — Selective,A program that provides home visits and support to expectant parents and families with young children.,Expectant parents and families with children from birth through age 3,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/ReproductiveHealth/PreconceptionHealth/PreconceptionHealth_rev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,WIC,Tier 1 — Universal,"A program that provides nutritional support for low-income pregnant, postpartum, and breastfeeding women, as well as infants and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Income thresholds apply,Not specified,Not specified,Yes,http://publichealth.lacounty.gov/mch/ReproductiveHealth/PreconceptionHealth/PreconceptionHealth_rev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,CPSP Provider Information and Resources,Tier 1 — Universal,CPSP provides prenatal care services through various healthcare providers enrolled in Medi-Cal.,Pregnant individuals with Medi-Cal coverage,Must have a valid Medi-Cal provider number and be in good standing with state licensing and regulatory agencies.,Providers must enroll with Medi-Cal.,Valid Medi-Cal provider number,Yes,http://publichealth.lacounty.gov/mch/cpsp/CPSPwebpages/cpsp_2rev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Tier 3 — Selective,A program aimed at addressing the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/nbs/nbs.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"A program that provides home visits by registered nurses to first-time, low-income pregnant women.","First-time, low-income pregnant women",Enrolled by 28 weeks gestation,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/nbs/nbs.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,A program that conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,Indirectly benefits all pregnant women,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/nbs/nbs.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Parents as Teachers,Tier 3 — Selective,A program that provides home visits and support for expectant parents and families with young children.,Expectant parents and families with children from birth through age 3,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/nbs/nbs.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Cognitive Behavioral Strategies for Mothers,Psychosocial support,"This CBT worksheet is designed to support new mothers in building resilience, enhancing emotional well-being, and navigating the joys and challenges of motherhood with confidence.",New mothers,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/cpsp/CPSPwebpages/cpsp_resourcerev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Tips for Anxiety & Stress,Psychosocial support,"This resource helps birthing parents identify, understand, and manage common stressors and anxieties associated with caring for a newborn.",Birthing parents,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/cpsp/CPSPwebpages/cpsp_resourcerev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Tips for Managing Sleep,Psychosocial support,This worksheet provides practical strategies to support rest and maintain well-being during the postpartum period.,Postpartum individuals,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/cpsp/CPSPwebpages/cpsp_resourcerev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Tier 3 — Selective,The Black Infant Health Program addresses the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/LAMB/FollowUp/FollowUp.html,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,The FIMR Program conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,Not specified,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/LAMB/FollowUp/FollowUp.html,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"The Nurse-Family Partnership provides home visiting services by registered nurses to first-time, low-income pregnant women.","First-time, low-income pregnant women",Enrolled by 28 weeks gestation,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/LAMB/FollowUp/FollowUp.html,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Tier 3 — Selective,Program aimed at addressing the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/cah.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review (FIMR) Program,Tier 3 — Selective,A program that conducts retrospective reviews of fetal and infant deaths to improve health outcomes.,Not specified,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/cah.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership (NFP),Tier 3 — Selective,"A home visiting program that pairs first-time, low-income pregnant women with registered nurses.","First-time, low-income pregnant women",Enrolled by 28 weeks gestation,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/CAH/cah.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Comprehensive Perinatal Services Program,Tier 1,The Comprehensive Perinatal Services Program (CPSP) provides services to improve the health of pregnant women and their infants.,Pregnant women and their infants,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/cpsp/CPSPwebpages/cpsp_rev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Black Infant Health,Tier 3,The Black Infant Health Program addresses the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/cpsp/CPSPwebpages/cpsp_rev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Nurse-Family Partnership,Tier 3,"Nurse-Family Partnership provides home visiting services to first-time, low-income pregnant women.","First-time, low-income pregnant women",Enrolled by 28 weeks gestation,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/cpsp/CPSPwebpages/cpsp_rev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
California,Los Angeles,https://www.lacounty.gov/,Los Angeles County,cpsp@ph.lacounty.gov,(213) 639-6400,Fetal Infant Mortality Review,Tier 3,The Fetal and Infant Mortality Review Program conducts retrospective reviews of fetal and infant deaths.,All pregnant women indirectly benefit,Not specified,Not specified,Not specified,Unknown,http://publichealth.lacounty.gov/mch/cpsp/CPSPwebpages/cpsp_rev.htm,2026-04-20,Swindar,The program mentioned is unmatched and lacks detailed information. The program does not match any registry program_id.
