State,County_Name,County_Website_URL,Health_Department_Name,Health_Department_Contact_Email,Health_Department_Contact_Phone,Program_Name,Program_Category,Program_Description,Target_Population,Eligibility_Requirements,Application_Process,Required_Documentation,Financial_Assistance_Available,Program_Website_URL,Last_Updated,Data_Collector_Name,Notes
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Women, Infants and Children (WIC)",Tier 1 — Universal,"WIC provides access to healthy food, nutrition education, breastfeeding support and more.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://sf.gov/information/wic-clinic-hours-and-locations,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Maternal, Child, and Adolescent Health",Tier 2 — State-wide,MCAH is committed to helping prevent preterm birth and infant death.,Pregnant individuals and families at risk of preterm birth,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/maternal-health-awareness/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Women, Infants, & Children (WIC) Supplemental Nutrition Program",Tier 1 — Universal,"WIC serves babies and children up to age 5, pregnant people, and new mothers. WIC helps families by providing nutrition education, WIC card to purchase healthy foods at the grocery store, breastfeeding support and referrals to healthcare and other community services.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.sf.gov/departments--department-public-health--maternal-child-and-adolescent-health,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,San Francisco Black Infant Health Program,Tier 3 — Selective,Our goal is to improve black infant and maternal health. We empower Black or African American pregnant people to make healthy choices for a brighter future.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/departments--department-public-health--maternal-child-and-adolescent-health,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Nurse home visiting program,Tier 3 — Selective,"If you are pregnant or have a new baby, a public health nurse can visit you at home.","First-time, low-income pregnant women",Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/departments--department-public-health--maternal-child-and-adolescent-health,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Nurse home visiting program,Tier 3 — Selective,A public health nurse can visit you at home to support a healthy pregnancy and parenting.,Pregnant women and women who had a baby living in San Francisco.,Meet income requirements; available regardless of immigration status.,Call to sign up for nurse visiting services.,Not specified,Yes,https://www.sf.gov/nurse-home-visiting-program/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Nurse home visiting program,Tier 3 — Selective,A public health nurse can visit you at home to support a healthy pregnancy and parenting.,Pregnant women and women who had a baby living in San Francisco.,Meet income requirements in certain cases.,Call to sign up for nurse visiting services.,Not specified,No,https://www.sf.gov/nurse-home-visiting-program/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,"Maternal, Child, and Adolescent Health",Tier 2 — State-wide,The MCAH office focuses on preventing preterm birth and infant mortality by connecting people to resources.,Pregnant women and families at risk of preterm birth,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/fil/maternal-health-awareness/,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Parents as Teachers,Selective,Expectant parents and families with children from birth through age 3 (or 5 in some cases).,Expectant parents and families with children from birth through age 3.,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/information--disclaimer-sfgov,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
California,San Francisco,https://sf.gov/,San Francisco Department of Public Health,bih@sfdph.org,800-300-9950,Alliance for Innovation on Maternal Health,Selective,Birthing hospitals and obstetric providers; indirectly serves all pregnant women.,Birthing hospitals and obstetric providers.,Not specified,Not specified,Not specified,Unknown,https://www.sf.gov/information--disclaimer-sfgov,2026-04-20,Swindar,"No specific programs from the registry were mentioned, hence program_id is UNMATCHED. No specific maternal health programs mentioned; general nutrition counseling services provided."
